tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-hobart,Hobart,Hard,,I,20250106,25,421789,,,Mccartney Kessler,,,,,813190,,,Dayana Yastremska,,,,,7-5 6-4,3,QF,,3,2,,,,,,,,4,11,,,,,,,,,,,
2025-hobart,Hobart,Hard,,I,20250106,26,272544,,,Elina Avanesyan,,,,,324536,,,Amanda Anisimova,,,,,,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2025-hobart,Hobart,Hard,,I,20250106,27,690300,,,Maya Joint,,,,,549141,,,Sofia Kenin,,,,,6-3 6-1,3,QF,,2,3,,,,,,,,0,5,,,,,,,,,,,
2025-hobart,Hobart,Hard,,I,20250106,28,809758,,,Elise Mertens,,,,,876368,,,Veronika Kudermetova,,,,,6-1 0-6 6-2,3,QF,,4,7,,,,,,,,3,2,,,,,,,,,,,
2025-hobart,Hobart,Hard,,I,20250106,29,421789,,,Mccartney Kessler,,,,,272544,,,Elina Avanesyan,,,,,4-6 6-3 6-4,3,SF,,0,2,,,,,,,,2,1,,,,,,,,,,,
2025-hobart,Hobart,Hard,,I,20250106,30,809758,,,Elise Mertens,,,,,690300,,,Maya Joint,,,,,6-2 6-3,3,SF,,2,7,,,,,,,,1,2,,,,,,,,,,,
2025-hobart,Hobart,Hard,,I,20250106,31,421789,,,Mccartney Kessler,,,,,809758,,,Elise Mertens,,,,,6-4 3-6 6-0,3,F,,3,1,,,,,,,,2,2,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,1,689373,,,Suzan Lamens,,,,,890144,,,Veronika Erjavec,,,,,7-5 7-6,3,R128,,3,6,,,,,,,,4,2,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,2,914953,,,Leylah Fernandez,,,,,976242,,,Yuliia Starodubtseva,,,,,7-5 6-4,3,R128,,2,6,,,,,,,,5,4,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,3,727666,,,Mirra Andreeva,,,,,369605,,,Marie Bouzkova,,,,,6-3 6-3,3,R128,,1,3,,,,,,,,1,1,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,4,913730,,,Tatjana Maria,,,,,557676,,,Bernarda Pera,,,,,7-6 6-4,3,R128,,2,2,,,,,,,,3,11,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,5,809492,,,Qinwen Zheng,,,,,384199,,,Anca Todoni,,,,,7-6 6-1,3,R128,,8,3,,,,,,,,4,4,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,6,975382,,,Donna Vekic,,,,,671871,,,Diane Parry,,,,,6-4 6-4,3,R128,,9,2,,,,,,,,3,2,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,7,695399,,,Paula Badosa,,,,,600494,,,Xinyu Wang,,,,,6-3 7-6,3,R128,,3,2,,,,,,,,4,3,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,8,359411,,,Clara Tauson,,,,,187314,,,Linda Noskova,,,,,5-7 6-3 6-4,3,R128,,13,7,,,,,,,,7,7,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,9,595819,,,Jessica Bouzas Maneiro,,,,,444525,,,Sonay Kartal,,,,,6-1 7-6,3,R128,,0,1,,,,,,,,1,1,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,10,716715,,,Aryna Sabalenka,,,,,441252,,,Sloane Stephens,,,,,6-3 6-2,3,R128,,2,2,,,,,,,,2,0,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,11,480371,,,Cristina Bucsa,,,,,944663,,,Chloe Paquet,,,,,6-2 6-3,3,R128,,0,0,,,,,,,,3,4,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,12,126226,,,Anna Blinkova,,,,,658597,,,Daria Saville,,,,,1-6 6-4 7-5,3,R128,,0,4,,,,,,,,4,5,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,13,889635,,,Jodie Burrage,,,,,344636,,,Leolia Jeanjean,,,,,6-2 6-4,3,R128,,5,2,,,,,,,,1,1,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,14,286370,,,Liudmila Samsonova,,,,,568609,,,Kamilla Rakhimova,,,,,6-2 6-4,3,R128,,2,2,,,,,,,,3,4,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,15,123538,,,Rebecca Sramkova,,,,,421894,,,Katie Volynets,,,,,3-6 6-2 6-2,3,R128,,1,2,,,,,,,,1,2,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,16,828867,,,Talia Gibson,,,,,337480,,,Zeynep Sonmez,,,,,3-6 7-6 6-1,3,R128,,5,5,,,,,,,,4,6,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,17,923407,,,Olga Danilovic,,,,,342785,,,Arantxa Rus,,,,,6-4 6-4,3,R128,,5,3,,,,,,,,4,3,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,18,685811,,,Laura Siegemund,,,,,987862,,,Hailey Baptiste,,,,,4-6 7-5 6-4,3,R128,,0,3,,,,,,,,4,14,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,19,425446,,,Diana Shnaider,,,,,121013,,,Elisabetta Cocciaretto,,,,,7-6 6-4,3,R128,,3,0,,,,,,,,0,6,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,20,482165,,,Moyuka Uchijima,,,,,684064,,,Magda Linette,,,,,4-6 6-2 7-6,3,R128,,5,6,,,,,,,,4,6,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,21,389789,,,Ajla Tomljanovic,,,,,701534,,,Ashlyn Krueger,,,,,6-4 4-6 6-4,3,R128,,0,8,,,,,,,,8,7,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,22,296713,,,Coco Gauff,,,,,549141,,,Sofia Kenin,,,,,6-3 6-3,3,R128,,12,9,,,,,,,,3,0,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,23,362890,,,Magdalena Frech,,,,,824108,,,Polina Kudermetova,,,,,6-4 6-4,3,R128,,3,0,,,,,,,,0,2,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,24,568896,,,Elina Svitolina,,,,,600745,,,Sorana Cirstea,,,,,6-4 6-4,3,R128,,2,4,,,,,,,,4,4,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,25,152800,,,Lucia Bronzetti,,,,,804895,,,Victoria Azarenka,,,,,6-2 7-6,3,R128,,8,2,,,,,,,,5,3,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,26,805782,,,Harriet Dart,,,,,591336,,,Jana Fett,,,,,7-5 2-6 7-6,3,R128,,6,3,,,,,,,,1,9,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,27,446701,,,Caroline Dolehide,,,,,429517,,,Sara Bejlek,,,,,7-6 6-2,3,R128,,1,2,,,,,,,,1,6,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,28,139227,,,Iga Swiatek,,,,,344482,,,Katerina Siniakova,,,,,6-3 6-4,3,R128,,1,0,,,,,,,,1,4,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,29,651611,,,Anastasia Potapova,,,,,688936,,,Tamara Zidansek,,,,,6-2 7-5,3,R128,,3,4,,,,,,,,1,3,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,30,218416,,,Belinda Bencic,,,,,762485,,,Jelena Ostapenko,,,,,6-3 7-6,3,R128,,2,8,,,,,,,,8,10,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,31,834140,,,Anastasia Pavlyuchenkova,,,,,803486,,,Yue Yuan,,,,,6-4 4-6 6-3,3,R128,,6,3,,,,,,,,7,0,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,32,534672,,,Jule Niemeier,,,,,679599,,,Maja Chwalinska,,,,,6-0 6-1,3,R128,,5,3,,,,,,,,0,1,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,33,814118,,,Jessica Pegula,,,,,690300,,,Maya Joint,,,,,6-3 6-0,3,R128,,2,1,,,,,,,,0,3,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,34,885728,,,Jaqueline  Cristian,,,,,824559,,,Petra Martic,,,,,6-2 4-6 7-6,3,R128,,7,5,,,,,,,,5,6,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,35,756180,,,Marta Kostyuk,,,,,615524,,,Nao Hibino,,,,,3-6 6-3 6-1,3,R128,,6,11,,,,,,,,2,4,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,36,809758,,,Elise Mertens,,,,,988932,,,Viktorija Golubic,,,,,4-6 7-6 6-4,3,R128,,5,7,,,,,,,,1,0,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,37,779188,,,Destanee Aiava,,,,,460146,,,Greet Minnen,,,,,5-7 7-5 7-6,3,R128,,6,4,,,,,,,,6,8,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,38,563551,,,Karolina Muchova,,,,,499387,,,Nadia Podoroska,,,,,6-1 6-1,3,R128,,7,3,,,,,,,,1,3,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,39,788190,,,Danielle Collins,,,,,656660,,,Daria Snigur,,,,,7-6 6-3,3,R128,,7,4,,,,,,,,0,6,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,40,714334,,,Naomi Osaka,,,,,464502,,,Caroline Garcia,,,,,6-3 3-6 6-3,3,R128,,7,3,,,,,,,,7,0,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,41,692146,,,Beatriz Haddad Maia,,,,,885767,,,Julia Riera,,,,,4-6 7-5 6-2,3,R128,,3,5,,,,,,,,7,5,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,42,858188,,,Emma Raducanu,,,,,558914,,,Ekaterina Alexandrova,,,,,7-6 7-6,3,R128,,9,15,,,,,,,,1,4,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,43,927809,,,Yafan Wang,,,,,610520,,,Anna Bondar,,,,,3-6 6-3 6-4,3,R128,,2,6,,,,,,,,6,0,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,44,674631,,,Xinyu Wang,,,,,346262,,,Julia Grabher,,,,,6-1 7-5,3,R128,,2,8,,,,,,,,0,4,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,45,626163,,,Daria Kasatkina,,,,,897792,,,Viktoriya Tomova,,,,,6-1 6-3,3,R128,,2,0,,,,,,,,0,5,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,46,324536,,,Amanda Anisimova,,,,,957435,,,Maria Lourdes Carle,,,,,6-2 6-3,3,R128,,0,4,,,,,,,,0,2,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,47,303568,,,Erika Andreeva,,,,,783984,,,Saisai Zheng,,,,,6-1 7-6,3,R128,,2,3,,,,,,,,0,4,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,48,804248,,,Emma Navarro,,,,,688846,,,Peyton Stearns,,,,,6-7 7-6 7-5,3,R128,,7,4,,,,,,,,4,5,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,49,388459,,,Iva Jovic,,,,,457861,,,Nuria Parrizas Diaz,,,,,6-2 6-1,3,R128,,2,1,,,,,,,,0,2,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,50,813190,,,Dayana Yastremska,,,,,729721,,,Mayar Sherif,,,,,6-1 6-4,3,R128,,5,2,,,,,,,,0,1,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,51,743463,,,Eva Lys,,,,,851560,,,Kimberly Birrell,,,,,6-2 6-2,3,R128,,2,4,,,,,,,,0,4,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,52,323630,,,Varvara Gracheva,,,,,520895,,,Caty Mcnally,,,,,6-3 6-4,3,R128,,0,0,,,,,,,,2,0,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,53,989873,,,Danka Kovinic,,,,,460138,,,Lulu Sun,,,,,6-3 7-5,3,R128,,4,3,,,,,,,,3,3,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,54,350535,,,Elena Rybakina,,,,,993262,,,Emerson Jones,,,,,6-1 6-1,3,R128,,11,0,,,,,,,,0,6,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,55,275310,,,Elena-Gabriela Ruse,,,,,707117,,,Irina-Camelia Begu,,,,,6-4 6-0,3,R128,,3,1,,,,,,,,4,5,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,56,133650,,,Yulia Putintseva,,,,,272544,,,Elina Avanesyan,,,,,4-6 7-5 6-2,3,R128,,1,3,,,,,,,,1,1,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,57,952597,,,Shuai Zhang,,,,,421789,,,Mccartney Kessler,,,,,6-3 6-4,3,R128,,0,0,,,,,,,,3,3,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,58,731934,,,Madison Keys,,,,,619460,,,Ann Li,,,,,6-4 7-5,3,R128,,6,1,,,,,,,,3,2,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,59,324333,,,Jasmine Paolini,,,,,500520,,,Sijia Wei,,,,,6-0 6-4,3,R128,,2,1,,,,,,,,2,2,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,60,988957,,,Renata Zarazua,,,,,948848,,,Taylor Townsend,,,,,6-7 6-1 6-2,3,R128,,3,1,,,,,,,,12,10,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,61,638293,,,Ons Jabeur,,,,,561744,,,Anhelina Kalinina,,,,,6-3 6-3,3,R128,,5,3,,,,,,,,0,2,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,62,769396,,,Camila Osorio,,,,,710062,,,Maria Sakkari,,,,,6-4 6-7 6-4,3,R128,,3,1,,,,,,,,2,10,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,63,970027,,,Katie Boulter,,,,,675084,,,Rebecca Marino,,,,,6-4 3-6 7-5,3,R128,,6,4,,,,,,,,10,4,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,64,876368,,,Veronika Kudermetova,,,,,397015,,,Olivia Gadecki,,,,,6-1 6-1,3,R128,,1,1,,,,,,,,0,4,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,65,685811,,,Laura Siegemund,,,,,809492,,,Qinwen Zheng,,,,,7-6 6-3,3,R64,,1,3,,,,,,,,11,3,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,66,727666,,,Mirra Andreeva,,,,,482165,,,Moyuka Uchijima,,,,,6-4 3-6 7-6,3,R64,,9,3,,,,,,,,1,5,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,67,923407,,,Olga Danilovic,,,,,286370,,,Liudmila Samsonova,,,,,6-1 6-2,3,R64,,3,0,,,,,,,,1,2,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,68,814118,,,Jessica Pegula,,,,,809758,,,Elise Mertens,,,,,6-4 6-2,3,R64,,1,0,,,,,,,,3,2,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,69,362890,,,Magdalena Frech,,,,,126226,,,Anna Blinkova,,,,,0-6 6-0 6-2,3,R64,,3,2,,,,,,,,2,3,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,70,359411,,,Clara Tauson,,,,,913730,,,Tatjana Maria,,,,,6-2 6-2,3,R64,,4,1,,,,,,,,1,3,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,71,716715,,,Aryna Sabalenka,,,,,595819,,,Jessica Bouzas Maneiro,,,,,6-3 7-5,3,R64,,2,1,,,,,,,,4,5,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,72,218416,,,Belinda Bencic,,,,,689373,,,Suzan Lamens,,,,,6-1 7-6,3,R64,,0,2,,,,,,,,4,5,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,73,714334,,,Naomi Osaka,,,,,563551,,,Karolina Muchova,,,,,1-6 6-1 6-3,3,R64,,6,1,,,,,,,,4,4,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,74,914953,,,Leylah Fernandez,,,,,480371,,,Cristina Bucsa,,,,,3-6 6-4 6-4,3,R64,,2,7,,,,,,,,0,4,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,75,834140,,,Anastasia Pavlyuchenkova,,,,,651611,,,Anastasia Potapova,,,,,7-6 2-6 6-2,3,R64,,1,9,,,,,,,,3,6,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,76,425446,,,Diana Shnaider,,,,,389789,,,Ajla Tomljanovic,,,,,6-4 7-5,3,R64,,3,1,,,,,,,,3,5,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,77,296713,,,Coco Gauff,,,,,889635,,,Jodie Burrage,,,,,6-3 7-5,3,R64,,3,7,,,,,,,,5,6,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,78,756180,,,Marta Kostyuk,,,,,534672,,,Jule Niemeier,,,,,6-3 6-0,3,R64,,3,4,,,,,,,,1,4,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,79,975382,,,Donna Vekic,,,,,805782,,,Harriet Dart,,,,,4-6 6-0 6-2,3,R64,,2,3,,,,,,,,0,8,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,80,695399,,,Paula Badosa,,,,,828867,,,Talia Gibson,,,,,6-1 6-0,3,R64,,3,2,,,,,,,,0,2,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,81,638293,,,Ons Jabeur,,,,,769396,,,Camila Osorio,,,,,7-5 6-3,3,R64,,1,1,,,,,,,,0,7,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,82,626163,,,Daria Kasatkina,,,,,927809,,,Yafan Wang,,,,,6-2 6-0,3,R64,,1,2,,,,,,,,2,2,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,83,813190,,,Dayana Yastremska,,,,,989873,,,Danka Kovinic,,,,,6-0 6-1,3,R64,,3,1,,,,,,,,2,1,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,84,858188,,,Emma Raducanu,,,,,324536,,,Amanda Anisimova,,,,,6-3 7-5,3,R64,,0,5,,,,,,,,2,7,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,85,804248,,,Emma Navarro,,,,,674631,,,Xinyu Wang,,,,,6-3 3-6 6-4,3,R64,,1,3,,,,,,,,1,5,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,86,139227,,,Iga Swiatek,,,,,123538,,,Rebecca Sramkova,,,,,6-0 6-2,3,R64,,2,2,,,,,,,,0,4,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,87,133650,,,Yulia Putintseva,,,,,952597,,,Shuai Zhang,,,,,6-2 6-1,3,R64,,3,1,,,,,,,,0,0,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,88,350535,,,Elena Rybakina,,,,,388459,,,Iva Jovic,,,,,6-0 6-3,3,R64,,4,5,,,,,,,,0,2,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,89,743463,,,Eva Lys,,,,,323630,,,Varvara Gracheva,,,,,6-2 3-6 6-4,3,R64,,1,1,,,,,,,,5,5,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,90,692146,,,Beatriz Haddad Maia,,,,,303568,,,Erika Andreeva,,,,,6-2 6-3,3,R64,,4,3,,,,,,,,1,3,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,91,885728,,,Jaqueline  Cristian,,,,,152800,,,Lucia Bronzetti,,,,,7-5 7-5,3,R64,,3,0,,,,,,,,0,2,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,92,568896,,,Elina Svitolina,,,,,446701,,,Caroline Dolehide,,,,,6-1 6-4,3,R64,,7,3,,,,,,,,4,0,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,93,876368,,,Veronika Kudermetova,,,,,970027,,,Katie Boulter,,,,,7-6 2-6 6-2,3,R64,,7,3,,,,,,,,5,3,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,94,731934,,,Madison Keys,,,,,275310,,,Elena-Gabriela Ruse,,,,,7-6 2-6 7-5,3,R64,,1,4,,,,,,,,4,4,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,95,788190,,,Danielle Collins,,,,,779188,,,Destanee Aiava,,,,,7-6 4-6 6-2,3,R64,,6,12,,,,,,,,5,3,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,96,324333,,,Jasmine Paolini,,,,,988957,,,Renata Zarazua,,,,,6-2 6-3,3,R64,,5,1,,,,,,,,0,1,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,97,834140,,,Anastasia Pavlyuchenkova,,,,,685811,,,Laura Siegemund,,,,,6-1 6-2,3,R32,,1,0,,,,,,,,2,5,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,98,975382,,,Donna Vekic,,,,,425446,,,Diana Shnaider,,,,,7-6 6-7 7-5,3,R32,,10,5,,,,,,,,5,6,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,99,716715,,,Aryna Sabalenka,,,,,359411,,,Clara Tauson,,,,,7-6 6-4,3,R32,,0,2,,,,,,,,3,6,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,100,695399,,,Paula Badosa,,,,,756180,,,Marta Kostyuk,,,,,6-4 4-6 6-3,3,R32,,3,3,,,,,,,,6,16,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,101,727666,,,Mirra Andreeva,,,,,362890,,,Magdalena Frech,,,,,6-2 1-6 6-2,3,R32,,4,3,,,,,,,,1,1,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,102,218416,,,Belinda Bencic,,,,,714334,,,Naomi Osaka,,,,,7-6,3,R32,,0,0,,,,,,,,8,0,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,103,296713,,,Coco Gauff,,,,,914953,,,Leylah Fernandez,,,,,6-4 6-2,3,R32,,5,4,,,,,,,,1,3,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,104,923407,,,Olga Danilovic,,,,,814118,,,Jessica Pegula,,,,,7-6 6-1,3,R32,,5,1,,,,,,,,1,3,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,105,804248,,,Emma Navarro,,,,,638293,,,Ons Jabeur,,,,,6-4 3-6 6-4,3,R32,,1,5,,,,,,,,4,2,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,106,139227,,,Iga Swiatek,,,,,858188,,,Emma Raducanu,,,,,6-1 6-0,3,R32,,2,3,,,,,,,,1,4,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,107,743463,,,Eva Lys,,,,,885728,,,Jaqueline  Cristian,,,,,4-6 6-3 6-3,3,R32,,0,1,,,,,,,,3,4,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,108,626163,,,Daria Kasatkina,,,,,133650,,,Yulia Putintseva,,,,,7-5 6-1,3,R32,,1,7,,,,,,,,0,1,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,109,350535,,,Elena Rybakina,,,,,813190,,,Dayana Yastremska,,,,,6-3 6-4,3,R32,,2,2,,,,,,,,5,8,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,110,876368,,,Veronika Kudermetova,,,,,692146,,,Beatriz Haddad Maia,,,,,6-4 6-2,3,R32,,1,0,,,,,,,,4,4,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,111,568896,,,Elina Svitolina,,,,,324333,,,Jasmine Paolini,,,,,2-6 6-4 6-0,3,R32,,7,5,,,,,,,,0,3,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,112,731934,,,Madison Keys,,,,,788190,,,Danielle Collins,,,,,6-4 6-4,3,R32,,4,4,,,,,,,,3,3,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,113,716715,,,Aryna Sabalenka,,,,,727666,,,Mirra Andreeva,,,,,6-1 6-2,3,R16,,3,0,,,,,,,,2,3,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,114,296713,,,Coco Gauff,,,,,218416,,,Belinda Bencic,,,,,5-7 6-2 6-1,3,R16,,8,9,,,,,,,,1,1,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,115,834140,,,Anastasia Pavlyuchenkova,,,,,975382,,,Donna Vekic,,,,,7-6 6-0,3,R16,,10,0,,,,,,,,2,5,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,116,695399,,,Paula Badosa,,,,,923407,,,Olga Danilovic,,,,,6-1 7-6,3,R16,,7,3,,,,,,,,1,0,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,117,568896,,,Elina Svitolina,,,,,876368,,,Veronika Kudermetova,,,,,6-4 6-1,3,R16,,5,3,,,,,,,,0,0,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,118,731934,,,Madison Keys,,,,,350535,,,Elena Rybakina,,,,,6-3 1-6 6-3,3,R16,,4,6,,,,,,,,3,6,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,119,804248,,,Emma Navarro,,,,,626163,,,Daria Kasatkina,,,,,6-4 5-7 7-5,3,R16,,1,5,,,,,,,,3,9,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,120,139227,,,Iga Swiatek,,,,,743463,,,Eva Lys,,,,,6-0 6-1,3,R16,,3,2,,,,,,,,0,2,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,121,695399,,,Paula Badosa,,,,,296713,,,Coco Gauff,,,,,7-5 6-4,3,QF,,3,2,,,,,,,,4,6,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,122,716715,,,Aryna Sabalenka,,,,,834140,,,Anastasia Pavlyuchenkova,,,,,6-2 2-6 6-3,3,QF,,3,3,,,,,,,,3,5,,,,,,,,,,,
2025-australian-open,Australian Open,Hard,,G,20250112,123,731934,,,Madison Keys,,,,,568896,,,Elina Svitolina,,,,,3-6 6-3 6-4,3,QF,,6,4,,,,,,,,3,1,,,,,,,,,,,
